ts,user,color
1491228667000,XxkoFseiIu4TWeCspQMkTj6FV5E=,3
1491190561000,2hPeyLS5c7w+3UyKyjHxJ+3Jw5c=,3
1491088930000,ym0ugCCNwGEmPoOOtKT+V+vex3s=,3
1491162473000,mO/tLK5E1Dg3FlruV1Y7aaZHIW4=,3
1490987502000,xsClf++Illkjxr78OiOLjwrZ4Xw=,3
1491180384000,iMXtjV9HRJ3TWPOkzoBeXDeb78k=,3
1491211184000,Q3nrSuMW5qtWvwTToZUH4y9yzvA=,3
1491195657000,/3zNRW2/8SqwII0SYjiUfQZuQYg=,3
1491118263000,KY77i6RwRNzqQRkw3AlrpTZNnww=,3
1491147296000,34kxkK3S4lg06lWSzvjA3gwQlXA=,3
1491202675000,DlQxbJqC7+WMOiiBTOKkf2cMfqQ=,3
1491087322000,r9xH1aD+ZaobiiT84nMPE/x0Q64=,3
1491118009000,EV8PCK33RRqR8kPgF0FvIaZPs7w=,3
1491186624000,SpsiX7jvMdfrQdPgkjI89MO9PqU=,3
1491129733000,mAcEmcxqbBLKQ0Y8q+Uay/oplHw=,3
1491188158000,eNztKIXjWwg722r65u8KaFuwPqU=,3
1491175188000,9SID4RUbnuBOaHhU9R6L+bL2ml8=,3
1491155591000,r01+jI4Tci6EWtfrIT1WiOUYcU8=,3
1491180208000,rbpqXgx8cyN8PywZYPEoh95zA7E=,3
1491148796000,CcmSxKjpMF4K4bq/rHH7xJVwA3Q=,3
1491132692000,buPcUxFq1FCQ5xvUpmrlXMGg/xE=,3
1491195033000,nwOjwOG2wyT3h9P0N9fDsKIeKuk=,3
1491180939000,Ny5DHfBU0Nx0InR85aYIc/wsKuQ=,3
1491103060000,pl5lfL0E741jUIqdjQxA0XnIuXk=,3
1491157725000,aPhCYMA57s6ltQ/1HMMzrokTIY4=,3
1491156485000,4sU/ZEeQivdzxnok3Jrxp6lN0hk=,3
1491159360000,5604ZRWGCAnC7CxAXliU4H9iZTU=,3
1491118498000,4fvwtOYu9fZGuedR1z0ONzaIE0A=,3
1491170759000,usu0eD/okBbpARqTE0YEvMAmXjg=,3
1491176475000,PmUTBmz2XNJ/jdqWbSq5lXMtpzU=,3
1491159824000,UXhZu6BD0P/Marn7DMa2PHMvPtM=,3
1491053339000,MeHvdYrWacgykm9TKCy3e+BoT00=,3
1491178633000,di6pgImNBIdFKmMC/DGOWduutVs=,3
1491121200000,dfWAl7URA4aZNRPG1vTUc6eGAiI=,3
1491196605000,lNKopPwQMRlhqw8fTT06QIF07AE=,3
1491194349000,flZ0NP4mlFTeM/1iy2Aglhj73hM=,3
1491147730000,k3jnxn98fP2qo0R7t/ZMN32EA0o=,3
1491216538000,xPnHSliYmkkjb8KZ8Ek2bkte5lE=,3
1491228973000,1MDsQajT6t3uWIkTIki8HwZ0bvk=,3
1491135386000,MxzLyxrMb0aXUE+9FBWXckEMdnI=,3
1491166451000,sTRkXZAa/Go1AFoKXoycQNqy9RY=,3
1491140069000,CLRd/uM+A12JZY/mfSbeBJCt7y0=,3
1491205276000,hGnn9uVx7E7UIf5TkT98dvQpy3M=,3
1491178454000,uQbbryAhdXHavYbhQ3SFFjJxCEM=,3
1491205145000,63UJT/arm5DObCrz7skxy5l/2HE=,3
1491116362000,5S7uH8ZOnWPgXyBUpo8bSCvUNiw=,3
1491155488000,r6QnyIxBkEx3B1ULgvv+kF8kE1g=,3
1491158470000,l1km5innco9d0oAA8sDQcMgh7m8=,3
1491154041000,KAp8f/mNGbMixOPCc+xGxT1V1nI=,3
1491160175000,1/kpx6YkNzcPxiRV3AeR6bCc1eM=,3
1491062279000,CEcEkO6bZnR2DKgM8KeL9ST1mMQ=,3
1491163388000,fIdKKQ2j9W47tBD+QI/lVKESyFA=,3
1491177471000,0y1RzEphXwxaJh+TGJbsFkCr+uk=,3
1491157660000,6xDSjrPPm7pnAKfPefcBsIFv6Eg=,3
1491088824000,7KeqTH7SCkgfwOBoFJWOscjX0kM=,3
1491140570000,jMfGO9HWT9WsOAwEtTEpPV2wkjk=,3
1491128878000,rNd2naafsnC85r1OdkPQhOHTD+s=,3
1491163453000,tRUYH1Km8u/w3E5s1mPMA5DI1VU=,3
1491164769000,mSYLaTpc6DheA+Tv7DV4ECquVjQ=,3
1491139150000,41eoHwbT/9YRojmOIo+GTl6tLO4=,3
1491179278000,AsCUtIiqzifp3LJmQxEeRXmXVvM=,3
1491197524000,Ep8BnYMeBItuxGBZZxSWFSmHMiM=,3
1491142892000,Ahl2O0uCKko+9JYkW+d3/zvYjQ8=,3
1491201964000,ZbaoIDNXfXdZFl+vf4iPIZfk9vs=,3
1491199606000,0lYiRtykWoKEU2dKYLZpPlevhKE=,3
1491113406000,giI5ZK06+/xFAZaXK3zR7vX+B/Y=,3
1491172974000,GlXGbcltjcoHwfVzuxT1b2iBe1k=,3
1491174868000,A/iFOEmyEWOYoo0Tf0JwTNMBy3M=,3
1491201855000,i7wUwDZHqGiKbV9bfWvOUTxbdfI=,3
1491187802000,OpyiM+bHDhdcTOusRTipC0wHYas=,3
1491119119000,UrGQbBoR5DI2MnOogM5kqxCi+Is=,3
1491151966000,LRjjnRyakn09HgbjkgmSvK90D8Q=,3
1491203445000,p6yJme1BvrLiUWjvnhnt1+X6lIc=,3
1491091808000,JZ2d02OofAohZEduT0AM2zuuDAU=,3
1491196132000,mcwXC1oCuvoxxYt9s14zRzarqBw=,3
1491197846000,dYdYfxgQvAU8nbkXn9zhzYaDe9M=,3
1491139664000,02qdY+js2KOr592mrzISpOVJTLg=,3
1491207188000,edsJVF9511o4rf/rKSDWw1IcEkI=,3
1491166663000,5xdOrdIsOUVJz6OGcGhvn2Ixjhc=,3
1491202432000,o7ySPT9ebPEdDfFkvCYGzAX6QW4=,3
1491202766000,VXf4K7ebBXecfXv0PxAIpzc4Xhs=,3
1491131859000,YYxPRLxHZmJ0l7HrUcS/nUJ6bMk=,3
1491077844000,Gw1oA9ePDR4x587gBSfrmH/MAQU=,3
1491199602000,FUCV4tO8HthHvsFHkGVFOoAcddk=,3
1491234053000,03idEpQaMq3O+pZaak1mj06KGqE=,3
1491117672000,OMYYccOP3tjpiRAPZ0PFYorErAo=,3
1491084934000,aME7V2LEdcBLiRzrVJMLh4cdRUQ=,3
1491220577000,je/dg6DN9r8W+egK4aI2A9kRS/0=,3
1491112499000,yVhR42KZxbrtlwZ00BGd13L59pA=,3
1491147603000,ZpDHwjY3YpIqdoGAI66lO8DWvqk=,3
1491193722000,UOCJHc4dgjVlp1FMOqFCPfPQOb8=,3
1491169706000,v0GxRyk1bZi80pWPlx4u5cuhJe8=,3
1491198663000,7MJa8BnuLLgmeZULR/NQzwLbXNI=,3
1491208780000,INkydMG4lZO+5d0lVEsni+pHsSc=,3
1491157584000,Z8peNJKYZQFi0o+d5QWL8fS5wHY=,3
1491101643000,H2LA7MN50uSpqk3HvPBrZ4j4h40=,3
1491200859000,qOQZJ//ZgE5OrLy99rb6+g5ytjg=,3
1491084832000,762quEWua6Tv3zCaqIkN9nsYD+4=,3
1491102858000,OpyiM+bHDhdcTOusRTipC0wHYas=,3
1491142411000,JB0gqBzU16DNJV9ESk0g9m37utY=,3
1491197969000,WKug6/SnMbWGXZ/nk6NIi8gY15w=,3
1491194703000,+aSLRDtnrb34wyppYcaxeYLoC2Q=,3
1491075840000,dzWr5q5dpGyY8E08FQ5Pi+vcK+A=,3
1491175621000,MsGElaLCeNTqHRfgYgg5on3+omI=,3
1491129593000,OpyiM+bHDhdcTOusRTipC0wHYas=,3
1491098762000,7khXNQhDFy2EaYsZwriPnQ97hYo=,3
1491162608000,iilYB1kUWt3PGyihywP/DDwgjHg=,3
1491138648000,zuZktIIMrSseOBrFffidn+sGj3k=,3
1491227124000,xoKiuYx1IXmPSXmXdjiLV6I5J4Q=,3
1491191742000,eEZsNmAxDlvEBV4v2UfdoOD4Zjo=,3
1491203610000,ryOnB4Nmg/5/Z5hq12IJMnPHiwU=,3
1491112822000,ea+B4e0JgDq5LhOBFLMCL32rBS4=,3
1491203509000,Taf7pYOftebsdaTAUOgMZe2amxw=,3
1491193378000,OqVlSHax/9W8SACyBccJgwQ+FyI=,3
1491159273000,PiLT0YpSB7Gmsw3ybGm/i1QqXD8=,3
1491202304000,TcfuzHdWsSVzdNAsuy+fLqMB5Co=,3
1491197975000,b2PrR/Hr7Ll+7D6ouBO5p+0Gfwo=,3
1491198574000,UswoeV28aLEgG0XDuiktCyCNshE=,3
1491199603000,f9Qt0/7eW8iXxqQwdenJSMwZ1Jc=,3
1491199362000,BlHxLmfyv9cRsOQMQFJvzdDIFYU=,3
1491225565000,GRiEw8hTgrMGgcluXX5OVUR7PM4=,3
1491198813000,JtfL8vDJHMmKKR/2aoIuwNzDn9M=,3
1491205689000,XnDUgkphLWigy/UKk8CALmlK72s=,3
1491155457000,ZoLuY9FF8NqH8wrtljpo18xJnWs=,3
1491103213000,Ta+qESO84aZNtiN2Tipp5kHTuRc=,3
1491203364000,n+JxDtajX2T9pbOAQq4BpYDcgO8=,3
1491196730000,p+xinmfS6x6HvB98F1O7aqyzJEI=,3
1491199792000,ZcKVYbkH/HE66YS67/llUSvi9Vs=,3
1491171465000,6wYh50A9c/it19nH4vMPKjoy3DE=,3
1491086899000,KHxS5bytacsaiyz8fBJ7l4iu/ss=,3
1491206800000,eokiGorWsrPywSAIj8+BC+qZLQg=,3
1491085580000,ymyL28SR63M+9/oZ1ssGQ9VQods=,3
1491160465000,zgQDCBl/oAECvNb1bdvPG/qKdOA=,3
1491081581000,uhkRsBLU2Rb9HggWEcpaNtN9KVM=,3
1491162297000,6LxBZCdqNyylDqE88mjEnfHu9dk=,3
1491206514000,Ty5v9TeyxDtbj9L0ui65WkFbcbo=,3
1491147421000,RkEDzmyuoe5b71qNKCuXEevXC0Y=,3
1491114340000,i3q07hRGidzxKrLspP9nQkeV2kI=,3
1491085767000,06fDi0X9yrgB7InDIlgwSwE3NEc=,3
1491143193000,N5h6GJfW9fDsJKXr+QvYPa7YVl8=,3
1491200139000,3kNfiKNbdnfuf1+8cjJcSa7BC58=,3
1491168658000,rWFMXY1c//gkwgJquPP8nZuYupA=,3
1491084351000,udrUT1OaEphY/aRwADNXoSSklaE=,3
1491086150000,xCzkRh1fERtNlhvzPABIq2SRlMM=,3
1491154536000,If9s4VvVYSPm7uXdUAKsJUhu000=,3
1491122433000,I8zQ0d42YoCVK7rGE5W3kOmlCa4=,3
1491196111000,6vmvbu8SA8Yy58tineOQHepCSJc=,3
1491158486000,dfjMGHkVOXYUqIK2ynqak1iSquQ=,3
1491146089000,+YsvO0cRHR0/74N+DUL2OSgtJ8U=,3
1491076378000,+t3QX+XUFgpH2hBE2WEX3ZGEWPs=,3
1491196918000,ezwZWW5ad/YthuM+pLhagH161a4=,3
1491198633000,MMfsNzcnP2Q9/dHj3Jp/zQpL71c=,3
1491121656000,j5GuNmeCYa50BaBCetrv3MVX9nI=,3
1490989038000,930lGVqleShzkXJaBdAstDqOQh0=,3
1491087453000,dqv9HpbZkkFbxGWTrOXRQRNXHSk=,3
1491144148000,l6CGR9AUAExhTVVO651n0h6JpuA=,3
1491079395000,WRTjUgpeX024aWjU4BbzxVSdPFU=,3
1491202096000,KaXUWnoIvBIjjhNZvUhl8uVMZXA=,3
1491225827000,KlF4iHTJjeTqXjXGM5lE6gUz1L0=,3
1491194960000,KYyBEdRHDNJsn19Lq50dlkd9Q54=,3
1491203464000,NZ1Pc/h2wJmYbQKynqC/81TbJcI=,3
1491224150000,GEko6WVJcQmfdjGDFHLO8yPIQP0=,3
1491085434000,ZKi5YcVhMFoq+zvwrm1X6LVHUm4=,3
1491169739000,Y+jJk+eMwqWlufo4qVV8gkrGKqI=,3
1491173672000,wa1ALZ7Tl2MFhGhQg4x5U/jAFMM=,3
1491148452000,Z36Yws2wJXC2yhH8nwYrGoGGKCQ=,3
1491207330000,uRMdtEKEGyB7zubeXAeFwdUaSTg=,3
1491201113000,sqpsWdgng8EZLwOLHlKWLIMwZi0=,3
1491178273000,Es3h+0tJ3HY994cRAVsMP22C/QE=,3
1491186095000,MLfgqnzIGspRzmo48bJjXepW614=,3
1491027043000,lAvjgVAaBtMl2M35II3bx9+1Vz8=,3
1491148390000,IdCyGvlPrMrY0iUVUYbKIfizI9w=,3
1491090692000,+nf+I4UYpVomIgcqCMv/K4Fbl0o=,3
1491117578000,rxppXJBSFfxfIxXRIRPaAc9Wj28=,3
1491170406000,QlE9c9YAs1zcPi35OQgmGrqd7QM=,3
1491113404000,BrHHtnnN3nwnMrTJcveKDVeYQy4=,3
1491090234000,0Y6Bo0sz2vF+w0Ymp71cyMZrIq4=,3
1491082560000,93sDbQC7eb2yK+1swugGBP/JBDM=,3
1491139068000,H9uYNHmNTY1Wv//O4JZtCf8Jt34=,3
1491172532000,GX0MXv7N8ckjUvYlYfIsc8z22rU=,3
1491150031000,MP0SzMb+x2oV9uArGWkYaltRmOM=,3
1491070054000,nnlnKFdvPiCIid8yKvYfSdoCR38=,3
1491129482000,UwV3JuFCMDUa05cdlUamzcEtYZQ=,3
1491206118000,JPervJ/sc3upnbqfTv4hSm7Ov48=,3
1491197355000,3Pyj7xcGNhAjduAfjO+rlWNqzHk=,3
1491084497000,v2f+gwM6JvUac3y+y8UCPoybzGk=,3
1491215425000,wB0zamU8skhWGom63dbPYgof83g=,3
1491180529000,j0JMImOETe5JI4WwdJjpchEAxCM=,3
1491069371000,LprrihA9TGe4vXhGAWuB+bpeBOI=,3
1491093558000,n+I7AWYBKTes05PXMrYIjoAIba0=,3
1491119193000,Q6DiiDzBLMMPkAbJuHIi6lIQehk=,3
1491188995000,aXiHqEDlox8ZGIXlsWmi5iRCdXo=,3
1491085502000,bUELm/f+LkuPU8KlXiQplz8Q+LQ=,3
1491159937000,WLDJ6uVcYYhLlzKVACGyPjqirXE=,3
1491235257000,AMUKvEunipm3soRBerQfVYJPwAk=,3
1491132025000,lQBM8UMcip0LCwBk7Ph/B0E1yLk=,3
1491169173000,1zX28mdLmL8WFvMHeEUE5hfgmQQ=,3
1491199979000,j/vmUWdrsj8ZDxzGRnnzUqQ37QQ=,3
1491120588000,wbRJ09ZY4OhWgG4sZNidl8MOQ0M=,3
1491154985000,hrS0wzAjgjn5224aSmubZTwGyuk=,3
1491136925000,qB8B4pDvkLWVtq0NkH9hkVQUHMw=,3
1491170721000,WVq+88Jk1OWkjRKxg1QpYLOa9xY=,3
1491113606000,qnNMfpwf5t+K12Bma2UUfyhLyIU=,3
1491231812000,UZXzr4gjiZugU9DavtD2hGRmupM=,3
1491114905000,OqjCifrsZ/t+Y89263gPtioyD7M=,3
1491133605000,foW4++tSatEomhxZVY0bntUol/0=,3
1491180224000,j0JMImOETe5JI4WwdJjpchEAxCM=,3
1491199476000,A9IXQeIoe4xlzsoC9VIvH1dnEq4=,3
1491161605000,koOOmECztafYmB7rKFslM6v9HAE=,3
1491194297000,7MJa8BnuLLgmeZULR/NQzwLbXNI=,3
1491198495000,BHGeVc3Fym+J/wTc16G86a963QQ=,3
1491133979000,Ui8AESseL0x2YeGkPXoKwVpj9wU=,3
1491093648000,k/oEbMJ6irKP1ZcIEDC6aKK2A7A=,3
1491111853000,ryV6bj1h0aQtvufGgnLueCowf6s=,3
1491087737000,g1l+7y2bE2i/q89ET53ai7OaYi4=,3
1491199329000,TzfTQh+peym4r4ISSCPDOWOhq9w=,3
1491204586000,DTwqD92L9pFKl/spOcZmXT+7lRs=,3
1491088854000,ZOfCgOvbvA5gylL7VLCF268L+Hg=,3
1491238125000,7z6kZYO/WOzfJjujp5OHjzhG5Ew=,3
1491203237000,to6aFlUl6szC5pY2hVy9MFDH+44=,3
1491161453000,Z4DSr8zUMN3ZTh8AlcuK28+m+jk=,3
1491136149000,FWef+0QWXb+SdEqajG+Ihgw/kEM=,3
1491204745000,gj0WENAtnc802RirJLWZxu6VoRU=,3
1491089128000,5F+ksBr4UFQeIXR1QfaEVqFOZoc=,3
1491228804000,KGsylLE0uJoWZcaQ9mAFEZBXZXU=,3
1491162694000,dn8S6mrnsN6KYlsH2fRvirmNH00=,3
1491195979000,dk/emWbjPHlJzmIdbLs5sxyhT94=,3
1491184144000,+NCzh16JHzysCN/3BKBXn2IeM9M=,3
1491201822000,21VWsVTS99xTLfUo+QptfYBxe70=,3
1491187009000,NVkCLgOqCwEV0VtppKiQjc0LN4o=,3
1491160057000,cttImx3VHlsuE1/eMqF2JK+Qzok=,3
1491179693000,ZICGAVtIgNYHVyGXuCPnae1KcjU=,3
1491134335000,05NkNtPkzlvAIeoDr9OxpCFqisI=,3
1491188728000,4qtM+zEWhkTfZtvcVXMT2PTRYIE=,3
1491189015000,t2/piP1VTCAwB9q/qPQyClRggJQ=,3
1491160314000,X631LjhmkMuRDoV/2PTd7aTCPSM=,3
1491165346000,2oJLXfHIyJu8alh/cU015pP99t8=,3
1491140189000,nJSTFi5KnAzjvJrdxLSomFe9uVE=,3
1491183101000,ctHaMGlDnDA9nQ5Ye9A0ydiztL8=,3
1491197250000,1xPk4npmRBIJ3huu43HOYQ75sKs=,3
1491138623000,3jcDygB4Ab3+qEt171KF8vfZlm8=,3
1491171240000,xoKiuYx1IXmPSXmXdjiLV6I5J4Q=,3
1491098820000,OpyiM+bHDhdcTOusRTipC0wHYas=,3
1491235371000,5vYFXrnC2BUrpEkGWg1L9kJH7vw=,3
1491207787000,t04pYTgnMRr9W7vdSvah9xK6+gY=,3
1491198083000,KkXAa2JpMvffMOnJ0a/WUo8GQ3Q=,3
1491079958000,xtBRkuxOJRjGS3WRX0fdvSKqyv4=,3
1491100136000,WziU+NKo8ALLiFwvQO7b6jvp+Cw=,3
1491145726000,h7R1lz4O96cPap2u5Ya099kviOw=,3
1491149244000,Z4DSr8zUMN3ZTh8AlcuK28+m+jk=,3
1491199584000,ycLm3wdnx8hcDiJbmqwCxjD5Ypc=,3
1491108412000,m4StGImhGZaw0FD3HRRpGYYnNzs=,3
1491199163000,Eo0QBkzFSHDDO4dX48J4Ux34kxQ=,3
1491139090000,gu6PXpUKoKtKxDI/HL5YH/BAjq0=,3
1491153906000,K3IifenGWPdS2nFa3faO0u5NAvs=,3
1491187014000,yDfCRrfImMJGj+zId7BQU+C8cZw=,3
1491183085000,3PQXbUMG/VoepDQSKNabYqipTyw=,3
1491121650000,hHGlnSiIryKI098xtunU/iod9gE=,3
1491208486000,RQdAa3Z8thVYCvkfEbYcLCv7qfU=,3
1491203112000,gB1D5tXYdCpkJkA3mjAMczu2fL8=,3
1490986488000,eGWgH21FMxLoo6ucPkGvSlT7SIs=,3
1491135113000,kUdDlieH1Nh+md2ZZKLcnxQDHCc=,3
1491199623000,2veDipvYLfcmySaGZpT+xzbxUuc=,3
1491233884000,IP+zxF3qcqupzLNfxgqW0soQNbM=,3
1491198077000,gnvmV23yl+8aMcEEEhD/Wj3Mr9o=,3
1491139654000,CuLffce4glXLhKzAJ47yqoetxNY=,3
1491216843000,jU71O5QEV/5yiUeTkir0AIrgzEo=,3
1491219434000,fL+FdDH6sCxl1Rbf3PuHSZDylfo=,3
1491238051000,7NqxZ8B/RBWrK2byLVDCtANyTq8=,3
1491155699000,7Q3/FZ4OCikm9shDg/LxUtTiUS8=,3
1491081872000,MivYDNXPgFSxBD37oCRF3YzWdic=,3
1491170824000,pmdnRSWrzLJKVRh/qOt12jHtBVM=,3
1491234447000,wRK9nmGtNxj9WGXX7vrGCJFdITI=,3
1491181048000,WSeZfNs/xazGU5Pbqv3uLZVtm7k=,3
1491068379000,TFyC+44k9gyBrGjk7ORKCzd0zGs=,3
1491198663000,0c0HtDklvwDRcoGYSzraRLRiuok=,3
1491145909000,DZgPZRgFQ5gDvlEhBDpliWmoIP8=,3
1491163064000,zVrmm+YvOXyzul+bn8PT9SReejk=,3
1491209327000,RK01b+qRc5YRsvwPXTGcWvaYPLw=,3
1491190572000,6OIhCK6YG0itzRcDNS9rBpntPoQ=,3
1491237767000,MzvUfRXhfTQHnLsfOpK5npXuZqU=,3
1491084636000,DqcQiDsSZUCJKyI5yN69VachmMc=,3
1491181911000,sB+2Badj/kklucHGlYvoyuPw5L8=,3
1491094740000,CCr4i6+QCGDSWetD8kRNPhjyXTM=,3
1491183643000,RbG7HsEjm1b+dKODk9ZOVQ7FAmc=,3
1491155418000,GZEsIYCKi7dy9VW/x8EoVm4NVVY=,3
1491204678000,ry6V78buOqM568UNaZK+sOlO0gE=,3
1491180247000,e6u9gObGFX/7dGVDPvixpCbVJ9s=,3
1491198783000,3mwYyVlztMNto623h8iLEwdUqpI=,3
1491196864000,tp/AaZti44tNHmpRQmIOA8B07hE=,3
1491193606000,XQHV/IKQ+ZXDtNevX1GMlkfCqzI=,3
1491172681000,0MSDli4vI3tFVgzoRc1N+8eaJD0=,3
1491125456000,LVRlMoIC/vCvWDGpBXcdcDI+7tE=,3
1491169194000,SqYFFJk1Ilnzh5WY8hOgw7Pnc7o=,3
1491238493000,w7CNRnKvnLN+OEGaW9ncU8o35PY=,3
1491086325000,spuVXebZubiPu9UZlQuEVcabwlI=,3
1491154499000,pfuoReu8vcHtGgkPCEfa70ABgGs=,3
1491198426000,DYOvPl8BInhO2Ma2MupPq+bly5g=,3
1491227550000,ii6d49hZF5168NhdJKQrPb6/3f4=,3
1491190440000,L7U+crg11glGMjvgLib9CifDJcI=,3
1491174066000,Ugwm3zT3dE2nAGhZ+7slpGlvx2A=,3
1491123809000,OpyiM+bHDhdcTOusRTipC0wHYas=,3
1491142328000,RS+oRr1tvtYBdKnvm/9KhxUK8Jg=,3
1491103980000,030gAiaFldmZq4KPC0SDSgXsFtQ=,3
1491158272000,p/clQYnRMobDHMdygZQWQ8f5xLg=,3
1491169965000,k0cKZ0W5Bf/dcxjT8qtwVsY9LFk=,3
1491149229000,j1MMV6bNu8ChTMgoHg+4nAD828s=,3
1491157141000,KHyVyCa/ADThWlTiMgEK6aCFr3k=,3
1491197885000,FVqK93MGY5wh2do61NcT4K8MzOo=,3
1491097419000,q3R7I/nJBQLDMCa2LkJIriuHVP8=,3
1491153541000,LWaJQmS0910R6+Ji9rwdaTFm9fw=,3
1491169636000,iM4eV/2h8OOGEHPAZmXWqTpnLCs=,3
1491085674000,aD7aRE8MsPAa/+tf75iqliJh9nc=,3
1491216998000,0UbJeeR1AXK2mzf31jG4QPgoleM=,3
1491238483000,1Pbi5d+vrBThfgbuH9PQg0/tTKw=,3
1491062872000,Dw9A65QA0SeL5O+SpkufZlz2o4I=,3
1491154877000,X631LjhmkMuRDoV/2PTd7aTCPSM=,3
1491235493000,x+2Rr22TH06LfrxeUNZ8RBoXxwA=,3
1491188357000,lhmTIL+1o0lB2HS5Q9S0oEsMeiU=,3
1491158156000,v3fE89fNQoeI6FlCqSe0nULq9Cw=,3
1491154643000,XvHPNuLmNSixHoU6CqLbOwan/Es=,3
1491192824000,h4hVONu0qvjB2E7e/0N65Le8KG8=,3
1491148398000,WIE2RtQOCSyWnKvPQ3BJWgQ1840=,3
1491193185000,hJsVAff2pBvmW80qC/RJAD2asXk=,3
1491180766000,HqFtIDIvkv+hSASAUfs9++6rqFU=,3
1491222169000,cLxMxv4Cr0g3Qkh8hS4ORUBU8CA=,3
1491152823000,9i24cEaf4Roy1rc/AqdfQGn+I/o=,3
1491120736000,DOB+Lae/E9kNxa41u7WM2LgLCm8=,3
1491105605000,xg56p3CwV6+bPLiNXPk+YTlE30k=,3
1491190423000,0ZZ50odDgRXInvH96ihp2kfo8LI=,3
1491158527000,GG4BZhyryhgDkqyLQo9ULxEoyhM=,3
1491195768000,412jFmpermSLHlRHLrEF1ZTay4A=,3
1491157276000,PEWt/1kxcB6ZHl5PkfkIu7/UHOk=,3
1491165467000,0Zf1C7le5NsahViZoeZxAgnMgjI=,3
1491099575000,OpyiM+bHDhdcTOusRTipC0wHYas=,3
1491097442000,3x9MfHZmCj4QMeLj/GNrQmuRXdQ=,3
1491147396000,dpO2psYuPRQQjqk4U7CzAcFyO3w=,3
1491168824000,VQ7cdOHND6cVlaY5KzO0EfeQl+Q=,3
1491140951000,XZRFtJwHl9WFJB/lA2nfYdcT8hk=,3
1491112926000,q6RddPV20Ohrp4Jki2nOuzdy1eo=,3
1491201792000,vD42aCr/qbuo13UgKM1fiVqkmSY=,3
1491114068000,8eh0ptG9hQ95lXSFW2lyM0REOmw=,3
1491142979000,8SeDZVlPKlngprCKMLAAmX+BDK0=,3
1491132740000,odgmZtx3afX7KY2UnNJzTFFtSDI=,3
1491195311000,WXZ03s4xU5atWuf1+Qsq2M/nh0I=,3
1491198452000,M7UvPkpWeX7e00c20edWjnclajs=,3
1491176221000,4bM4ss5yYqV1dWH1cpnLM7GAsF0=,3
1491101302000,j124YgtLcAaqJqDyMgJLNTDy8xI=,3
1491176368000,sW6CDDRxib0uCsSDoxIrSFW6Q7k=,3
1491143228000,HHSSWGLzZd2DKC0u8Y8fLh73720=,3
1491224927000,aeskyej9FCfZP3zTnJU03jPx9Pw=,3
1491148959000,i/pyMd4vJQKTMo37C7JHejv3f7M=,3
1491195368000,0c0HtDklvwDRcoGYSzraRLRiuok=,3
1491130692000,HCJTHSQqyo7mwgswoR+6hLHjMrw=,3
1491198033000,X6xrR9lBBaAiuAYKdhs7/ggFAJY=,3
1491091091000,M5T8/tk3vZrG8mJTbUPI3QkRwAE=,3
1491220779000,BFbg+I0kfxPtIyUvFR7K1xQ5yKg=,3
1491176446000,6YsdHs/9Knu9Q+Qe3RtHbv3vyZA=,3
1491083550000,JSISdprItq+sbKgNfRRmLW5Bgv8=,3
1491230558000,z71v8OGiX83SwW/IBHGIdjCi3nE=,3
1491214225000,/HrNapY/G1ivk9bQ+UeKp5sS9uQ=,3
1491127763000,eJYcsxU6JchBn2ch1jcxEgXYQ1k=,3
1491236453000,fA/hn7Hx/lVTAy0nMN+TL5ljdxE=,3
1491170749000,LlhlHiqN+TqU8lo8JDzSTIdflHk=,3
1491113711000,2eafCjNAJLrx3yZWYN+oCfROw60=,3
1491221015000,JhTTttpXx2lllzAVwT+XSl9KOZQ=,3
1491117908000,lWPeZqLrHqGFhRj0NlrhT/oxnwM=,3
1491202238000,3RJ3pFEjj0MXVU88HW2Eo1wtre0=,3
1491136702000,Zmt6Iayq6ZLxA/Qsk5K7GWiyDQo=,3
1491220169000,FFyxZJoVWb3LmEolPs/thux0tVM=,3
1491223061000,Lnt7kcDxeh31nHasGXhN+VpD2AM=,3
1491155283000,uniP/hS+itz57J6yMS1UhTRpg9o=,3
1491169439000,SgOwIp6sOI+ktjXVJeA182HqSJM=,3
1491197228000,Lg9OSnxapnw8jyHL+v/g3Xk/POw=,3
1491159015000,LTd2OBDPaS4fLRUSw/PkfdLGI0w=,3
1491098015000,tWBp+d9eCy0swugxYxm4+Hrima0=,3
1491220729000,INkydMG4lZO+5d0lVEsni+pHsSc=,3
1491207054000,NWputHuHd/VpT6LKGPRoRr37fwo=,3
1491133626000,tNW9/7FoIre35UuWiddBO2ow6f4=,3
1491072910000,vqkIsvaNSCl/DMh3Sec58/KZJC0=,3
1491178574000,SSpIuVCOApHQqymFKyrsDnJlkS0=,3
1491137090000,5XKepRVKZCyzl6Vk4KikG+vVFAc=,3
1491238595000,yWVcFUPfDwQwkTKqTWq168gwxWE=,3
1491159230000,gRBJSVGGe0548Gg7eXPKx9K/hvE=,3
1491114791000,V9IF5vupqN8oGbUT21uNRnueJAM=,3
1491111655000,s1rdmZnTPOUcUSmx3M6Nz8lsKYM=,3
1491099440000,/6M9KbOyYQCL2F8bDwXwhUL3yCM=,3
1491122319000,X4XCBYI/njjyivbmSZ96cgFAOc0=,3
1491086287000,JSISdprItq+sbKgNfRRmLW5Bgv8=,3
1491117655000,rnxUD05go46MW0YZe3TzGPkiWrQ=,3
